##################################################;;;;;;;;;;;;;;x;
# Generic Tech Names;;;;;;;;;;;;;;x;
##################################################;;;;;;;;;;;;;;x;
SPA_lighttank_brigade_6;Improved Verdeja Chassis;;;;;;;;;;;;;x
SPA_lighttank_gun_1;2x 8mm Fiat-Revelli Model 35 MG;;;;;;;;;;;;;x
SPA_lighttank_gun_2;7.92mm EW 141 & 7.92mm MG 34;;;;;;;;;;;;;x
SPA_lighttank_gun_3;Cannone da 37/49 Model 40 Gun & 2x 8mm Breda 38 MG;;;;;;;;;;;;;x
SPA_lighttank_gun_4;45mm Mark I Model 1939 Gun & 2x 7.92mm Dreyse MG-13;;;;;;;;;;;;;x
SPA_lighttank_gun_5;Cannone da 57/45 Model 40 Gun & 2x 8mm Breda 40 MG;;;;;;;;;;;;;x
SPA_lighttank_gun_6;Cannone da 75/32 Model 37 Gun & 3x 8mm Breda 38 MG;;;;;;;;;;;;;x
SPA_lighttank_gun_7;Cannone da 90/53 Model 41 Gun & 3x 8mm Breda 46 MG;;;;;;;;;;;;;x
SPA_lighttank_engine_1;Fiat SPA CV3;;;;;;;;;;;;;x
SPA_lighttank_engine_2;Maybach NL 38 TR;;;;;;;;;;;;;x
SPA_lighttank_engine_3;Ford 221;;;;;;;;;;;;;x
SPA_lighttank_engine_4;Maybach HL 120 TRM 112;;;;;;;;;;;;;x
SPA_lighttank_engine_5;Fiat SPA 200;;;;;;;;;;;;;x
SPA_lighttank_engine_6;Fiat SPA 220;;;;;;;;;;;;;x
SPA_lighttank_engine_7;Fiat SPA 250;;;;;;;;;;;;;x
SPA_lighttank_armour_1;12mm;;;;;;;;;;;;;x
SPA_lighttank_armour_2;15mm;;;;;;;;;;;;;x
SPA_lighttank_armour_3;25mm;;;;;;;;;;;;;x
SPA_lighttank_armour_4;34mm;;;;;;;;;;;;;x
SPA_lighttank_armour_5;40mm;;;;;;;;;;;;;x
SPA_lighttank_armour_6;45mm;;;;;;;;;;;;;x
SPA_lighttank_armour_7;55mm;;;;;;;;;;;;;x
SPA_tank_gun_1;3.7cm KwK 36 Gun & 3x 7.92mm MG 34;;;;;;;;;;;;;x
SPA_tank_gun_2;3.7cm KwK 38 Gun & 3x 7.92mm MG 34;;;;;;;;;;;;;x
SPA_tank_gun_3;5cm KwK 38 Gun & 2x 7.92mm MG 34;;;;;;;;;;;;;x
SPA_tank_gun_4;7.5cm KwK 37 Gun & 2x 7.92mm MG 34;;;;;;;;;;;;;x
SPA_tank_gun_5;7.5cm KwK 40 Gun & 2x 7.92mm MG 34;;;;;;;;;;;;;x
SPA_tank_gun_6;8.8cm KwK 46 Gun & 2x 7.92mm MG 42;;;;;;;;;;;;;x
SPA_tank_engine_1;Maybach HL 108 TR;;;;;;;;;;;;;x
SPA_tank_engine_2;Maybach HL 120 TR;;;;;;;;;;;;;x
SPA_tank_engine_3;Maybach HL 120 TRM;;;;;;;;;;;;;x
SPA_tank_engine_4;Maybach HL 120 TRM 112;;;;;;;;;;;;;x
SPA_tank_engine_5;Maybach HL 230 P30;;;;;;;;;;;;;x
SPA_tank_engine_6;Maybach HL 240;;;;;;;;;;;;;x
SPA_tank_armour_1;15mm;;;;;;;;;;;;;x
SPA_tank_armour_2;25mm;;;;;;;;;;;;;x
SPA_tank_armour_3;35mm;;;;;;;;;;;;;x
SPA_tank_armour_4;50mm;;;;;;;;;;;;;x
SPA_tank_armour_5;80mm;;;;;;;;;;;;;x
SPA_tank_armour_6;110mm;;;;;;;;;;;;;x
SPA_tank_armour_7;150mm;;;;;;;;;;;;;x
SPA_aeroengine_1;Junkers Jumo 210;;;;;;;;;;;;;x
SPA_aeroengine_2;Daimler-Benz DB 601;;;;;;;;;;;;;x
SPA_aeroengine_3;Daimler-Benz DB 605;;;;;;;;;;;;;x
SPA_aeroengine_4;BMW 801;;;;;;;;;;;;;x
SPA_aeroengine_5;Hispano-Suiza 12Z;;;;;;;;;;;;;x 
SPA_small_fueltank_1;250 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_small_fueltank_2;300 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_small_fueltank_3;350 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_small_fueltank_4;400 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_small_fueltank_5;450 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_small_fueltank_6;500 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_single_engine_aircraft_armament_1;2x 12.7mm Breda-SAFAT MG;;;;;;;;;;;;;x
SPA_single_engine_aircraft_armament_2;2x 20mm MG FF Cannons & 4x 7.92mm MG 17;;;;;;;;;;;;;x
SPA_single_engine_aircraft_armament_3;2x 20mm MG 151 Cannons & 2x 13mm MG 131;;;;;;;;;;;;;x
SPA_single_engine_aircraft_armament_4;4x 20mm Hispano-Suiza HS.408 Cannons;;;;;;;;;;;;;x
SPA_single_engine_aircraft_armament_5;4x 30mm MK 108 Cannons;;;;;;;;;;;;;x
SPA_single_engine_aircraft_armament_6;6x 30mm Mk 108 Cannons;;;;;;;;;;;;;x
SPA_medium_fueltank_1;325 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_medium_fueltank_2;425 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_medium_fueltank_3;550 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_medium_fueltank_4;675 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_medium_fueltank_5;800 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_medium_fueltank_6;925 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_air_launched_torpedo_1;45cm LT F5 / Wasserbombe WBD;;;;;;;;;;;;;x
SPA_air_launched_torpedo_2;45cm LT F5b / Wasserbombe WBF;;;;;;;;;;;;;x
SPA_air_launched_torpedo_3;45cm LT F5W / Wasserbombe WBG;;;;;;;;;;;;;x
SPA_air_launched_torpedo_4;45cm LT F6c / Bv.L.10 „Friedensengel“;;;;;;;;;;;;;x
SPA_air_launched_torpedo_5;45cm LT F6g / Bv.L.11 „Schneewittchen“;;;;;;;;;;;;;x
SPA_small_bomb_1;50kg SC 50 Bombs;;;;;;;;;;;;;x
SPA_small_bomb_2;140kg SD 70 Bombs;;;;;;;;;;;;;x
SPA_small_bomb_3;250kg SC 250 Bombs;;;;;;;;;;;;;x 
SPA_small_bomb_4;500kg SC 500 Bombs;;;;;;;;;;;;;x
SPA_small_bomb_5;500kg PC 500 Bombs;;;;;;;;;;;;;x
SPA_small_bomb_6;750kg PD 750 Bombs;;;;;;;;;;;;;x
SPA_twin_engine_aircraft_armament_1;3x 7.92mm MG 15;;;;;;;;;;;;;x
SPA_twin_engine_aircraft_armament_2;6x 7.92mm MG 81;;;;;;;;;;;;;x
SPA_twin_engine_aircraft_armament_3;4x 20mm MG 151 Cannons & 2x 13mm MG 131 & 4x 7.92mm MG 17;;;;;;;;;;;;;x
SPA_twin_engine_aircraft_armament_4;4x 37mm BK 37 Cannons & 6x 7.92mm MG 81;;;;;;;;;;;;;x 
SPA_twin_engine_aircraft_armament_5;2x 30mm MK 103 & 2x 20mm MG 151 Cannons;;;;;;;;;;;;;x 
SPA_twin_engine_aircraft_armament_6;4x 30mm MG 213 Cannons;;;;;;;;;;;;;x
SPA_medium_bomb_1;1000kg SD 250 Bombs;;;;;;;;;;;;;x
SPA_medium_bomb_2;1500kg SC 500 Bombs;;;;;;;;;;;;;x 
SPA_medium_bomb_3;1800kg PC 1400 „Fritz“ Bombs;;;;;;;;;;;;;x
SPA_medium_bomb_4;2500kg SC 2500 Bombs;;;;;;;;;;;;;x
SPA_medium_bomb_5;3000kg SC 1000 „Herman“ Bombs;;;;;;;;;;;;;x
SPA_medium_bomb_6;3600kg SC 1800 „Satan“ Bombs;;;;;;;;;;;;;x
SPA_large_fueltank_1;600 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_large_fueltank_2;1000 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_large_fueltank_3;1500 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_large_fueltank_4;2000 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_large_fueltank_5;3000 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_large_fueltank_6;4000 Litre Fuel Tank;;;;;;;;;;;;;x ;;
SPA_cargo_hold_1;2000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_cargo_hold_2;5000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_cargo_hold_3;8000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_cargo_hold_4;10000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_cargo_hold_5;12000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_cargo_hold_6;14000kg Cargo Space;;;;;;;;;;;;;x ;;
SPA_drop_tanks_1;100 Litre Drop Tanks;;;;;;;;;;;;;x ;;
SPA_jet_engine_1;Turboméca Marboré;;;;;;;;;;;;;x ;;
SPA_small_airsearch_radar_1;FuG 216 Neptun V;;;;;;;;;;;;;x ;;
SPA_small_airsearch_radar_2;FuG 217 Neptun J2;;;;;;;;;;;;;x ;;
SPA_small_airsearch_radar_3;FuG 218 Neptun J3;;;;;;;;;;;;;x ;;
SPA_small_airsearch_radar_4;FuG 220 Neptun J5;;;;;;;;;;;;;x ;;
SPA_small_airsearch_radar_5;FuG 222 Neptun J7;;;;;;;;;;;;;x ;;
SPA_medium_airsearch_radar_1;FuG 216 Neptun R1;;;;;;;;;;;;;x ;;
SPA_medium_airsearch_radar_2;FuG 217 Neptun R2;;;;;;;;;;;;;x ;;
SPA_medium_airsearch_radar_3;FuG 218 Neptun R3;;;;;;;;;;;;;x ;;
SPA_medium_airsearch_radar_4;FuG 221 Neptun R5;;;;;;;;;;;;;x ;;
SPA_medium_airsearch_radar_5;FuG 223 Neptun R6;;;;;;;;;;;;;x ;;
SPA_large_airsearch_radar_1;FuG 202 Lichtenstein B/C;;;;;;;;;;;;;x ;; 
SPA_large_airsearch_radar_2;FuG 220 Lichtenstein SN-2;;;;;;;;;;;;;x ;;
SPA_large_airsearch_radar_3;FuG 240 Berlin;;;;;;;;;;;;;x ;;
SPA_large_airsearch_radar_4;FuG 250 Hamburg;;;;;;;;;;;;;x ;;
SPA_large_airsearch_radar_5;FuG 270 Frankfurt;;;;;;;;;;;;;x ;;
SPA_small_navagation_radar_1;Knickebein;;;;;;;;;;;;;x ;;
SPA_small_navagation_radar_2;X-Gerät Wotan;;;;;;;;;;;;;x ;;
SPA_small_navagation_radar_3;Y-Gerät Wotan II;;;;;;;;;;;;;x ;;
SPA_small_navagation_radar_4;Y-Gerät Wotan III;;;;;;;;;;;;;x ;;
SPA_small_navagation_radar_5;Z-Gerät Wotan IV;;;;;;;;;;;;;x ;;
SPA_medium_navagation_radar_1;Knickebein;;;;;;;;;;;;;x ;;
SPA_medium_navagation_radar_2;X-Gerät Wotan;;;;;;;;;;;;;x ;;
SPA_medium_navagation_radar_3;Y-Gerät Wotan II;;;;;;;;;;;;;x ;;
SPA_medium_navagation_radar_4;Y-Gerät Wotan III;;;;;;;;;;;;;x ;;
SPA_medium_navagation_radar_5;Z-Gerät Wotan IV;;;;;;;;;;;;;x ;;
SPA_large_navagation_radar_1;Knickebein;;;;;;;;;;;;;x ;;
SPA_large_navagation_radar_2;X-Gerät Wotan;;;;;;;;;;;;;x ;; 
SPA_large_navagation_radar_3;Y-Gerät Wotan II;;;;;;;;;;;;;x ;;
SPA_large_navagation_radar_4;Y-Gerät Wotan III;;;;;;;;;;;;;x ;;
SPA_large_navagation_radar_5;Z-Gerät Wotan IV;;;;;;;;;;;;;x ;;
SPA_const_material_0;Average Nickel-Steel;;;;;;;;;;;;;x
SPA_const_material_1;SECN High-Tensile Steel;;;;;;;;;;;;;x
SPA_const_material_2;SECN Krupp Cemented Steel;;;;;;;;;;;;;x
SPA_const_material_3;SECN Molybdenum High-Tensile Steel;;;;;;;;;;;;;x
SPA_const_material_4;SECN Hardened High-Tensile Steel;;;;;;;;;;;;;x
SPA_const_material_5;SECN Krupp Cemented Face-Hardened Steel;;;;;;;;;;;;;x
SPA_const_material_6;SECN Non-Cemented Face-Hardened Steel;;;;;;;;;;;;;x
SPA_const_material_7;SECN Molybdenum Non-Cemented Steel;;;;;;;;;;;;;x
SPA_const_material_8;SECN Cemented Face-Hardened High-Tensile Steel;;;;;;;;;;;;;x
SPA_const_material_9;SECN Composite Steel;;;;;;;;;;;;;x
SPA_surface_detection_system_1;Supermarine Seagull;;;;;;;;;;;;;x ;;
SPA_surface_detection_system_2;Supermarine Walrus;;;;;;;;;;;;;x ;;
SPA_surface_detection_system_3;Supermarine Sea Otter;;;;;;;;;;;;;x ;;
SPA_surface_detection_system_4;Type 79 Radar;;;;;;;;;;;;;x ;;
SPA_surface_detection_system_5;Type 272 Radar;;;;;;;;;;;;;x ;;
SPA_surface_detection_system_6;Type 293 Radar / Supermarine Seagull ASR-1;;;;;;;;;;;;;x ;;
SPA_smallwarship_asw_1;Depth Charge 300lbs Mark VII;;;;;;;;;;;;;x ;;
SPA_smallwarship_asw_2;ASDIC Type 124;;;;;;;;;;;;;x ;;
SPA_smallwarship_asw_3;Hedgehog / ASDIC Type 136;;;;;;;;;;;;;x ;;
SPA_smallwarship_asw_4;ASDIC Type 144;;;;;;;;;;;;;x ;;
SPA_smallwarship_asw_5;Squid / ASDIC Type 147;;;;;;;;;;;;;x
SPA_smallwarship_asw_6;Squid / ASDIC Type 162;;;;;;;;;;;;;x
SPA_smallwarship_asw_7;Squid / ASDIC Type 164;;;;;;;;;;;;;x
SPA_smallwarship_asw_8;Squid / ASDIC Type 170;;;;;;;;;;;;;x
SPA_smallwarship_asw_9;Squid / ASDIC Type 174;;;;;;;;;;;;;x
SPA_multi_purpose_guns_0;QF 76mm Vickers HA Mark IV;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_1;QF 102 Vickers-Carraca Mark L;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_2;90mm Ansaldo Model 1939;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_3;QF 120mm Vickers Mark IX;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_4;QF 114mm Vickers Mark I;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_5;QF 120mm Vickers-Carraca Mark F;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_6;90mm Ansaldo Model 1939 Twin;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_7;QF 114mm Vickers Mark III;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_8;127mm Betlehem Mark 12 Twin;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_9;QF 120mm Vickers-Carraca Mark F Twin;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_10;QF 114mm Vickers Mark V;;;;;;;;;;;;;x ;;
SPA_multi_purpose_guns_11;QF 127mm Vickers Mark N1;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_1;QF 1 pounder Mark I;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_2;QF 2 pounder Mark II;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_3;QF 2 pounder Mark VIII;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_4;QF 2 pounder Mark IX;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_5;QF 20mm Mark I;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_6;QF 40mm Mark I;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_7;QF 40mm Mark IV;;;;;;;;;;;;;x ;;
SPA_light_antiaircraft_8;QF 40mm Mark IX;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_0;10,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_1;14,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_2;16,500shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_3;21,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_4;23,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_5;26,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_6;28,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_7;30,000shp Parsons Turbines;;;;;;;;;;;;;x
SPA_destroyer_engine_8;34,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_9;36,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_10;38,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_destroyer_engine_11;40,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_1;15.2cm Vickers-Carraca Mark T 6 Single Turrets;;;;;;;;;;;;;x ;
SPA_lightcruiser_armament_2;15.2cm Vickers-Carraca Mark T 3 Twin 2 Single Turrets;;;;;;;;;;;;;x ;
SPA_lightcruiser_armament_3;15.2cm Vickers-Carraca Mark T 2 Triple & Twin Turrets;;;;;;;;;;;;;x ;
SPA_lightcruiser_armament_4;15.2cm Model 1936 Mark A 2 Triple & Twin Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_5;15.2cm Model 1936 Mark A 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_6;15.2cm Model 1939 Mark B 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_7;15.2cm Model 1939 Mark B 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_8;15.2cm Model 1942 Mark C 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_9;15.2cm Model 1942 Mark C 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_10;15.2cm Model 1945 Mark D 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_lightcruiser_armament_11;15.2cm Model 1945 Mark D 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_0;24cm Guillen Model 1896;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_1;20.3cm Model 1920 Mark B 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_2;20.3cm Model 1924 Mark D 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_3;20.3cm Model 1924 Mark D 4 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_4;20.3cm Model 1936 Mark E 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_5;20.3cm Model 1936 Mark E 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_6;28cm Krupp Model 1938 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_7;20.3cm Model 1939 Mark F 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_8;30.5cm VSM Mark H 2 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_9;30.5cm VSM Mark H 4 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_10;20.3cm Model 1945 Mark H 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_heavycruiser_armament_11;20.3cm Model 1945 Mark H 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_0;6,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_1;12,250shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_2;16,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_3;20,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_4;22,500shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_5;25,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_6;27,500shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_7;30,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_8;35,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_9;37,500shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_10;41,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_engine_11;45,000shp Parsons Turbines;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_1;75mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_2;90mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_3;105mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_4;112mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_5;120mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_6;140mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_7;150mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_8;165mm Main Belt;;;;;;;;;;;;;x ;;
SPA_cruiser_armor_9;180mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_0;30.5cm VSM Mark H;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_1;343mm Vickers Mark V;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_2;381mm Vickers Mark I 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_3;381mm Vickers Mark I 4 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_4;381mm Ansaldo Model 1934;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_5;406mm Vickers Mark II 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_6;406mm Vickers Mark IV 4 Triple Turrets;;;;;;;;;;;;x ;;
SPA_capitalship_armament_7;510mm Vickers Mark I 3 Twin Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_8;460mm Vickers Mark II 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_9;510mm Vickers Mark II 3 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_10;510mm Vickers Mark II 4 Triple Turrets;;;;;;;;;;;;;x ;;
SPA_capitalship_armament_11;560mm Vickers Mark I;;;;;;;;;;;;;x ;;
SPA_capital_ship_engine_0;8,000shp Parsons Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_1;10,000shp Parsons Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_2;14,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_3;17,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_4;20,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_5;25,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_6;30,000shp Parsons Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_7;35,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_8;45,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_9;48,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_10;55,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_engine_11;60,000shp Belluzzo Turbines;;;;;;;;;;;;;x
SPA_capital_ship_armor_1;270mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_2;305mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_3;330mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_4;345mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_5;380mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_6;410mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_7;430mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_8;460mm Main Belt;;;;;;;;;;;;;x ;;
SPA_capital_ship_armor_9;480mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_1;51mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_2;76mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_3;83mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_4;100mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_5;110mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_6;127mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_7;152mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_8;173mm Main Belt;;;;;;;;;;;;;x ;;
SPA_deck_armor_9;193mm Main Belt;;;;;;;;;;;;;x ;;
SPA_torpedoes_1;45cm W 200/450x5.75;;;;;;;;;;;;;x ;;
SPA_torpedoes_2;53.3cm W 270/533.4x7.2 Veloce;;;;;;;;;;;;;x ;;
SPA_torpedoes_3;53.3cm W 270/533.4x7.2 „F“;;;;;;;;;;;;;x ;;
SPA_torpedoes_4;53.3cm W 270/533.4x7.2 „G“;;;;;;;;;;;;;x ;;
SPA_torpedoes_5;53.3cm W 250/533.4x6.5;;;;;;;;;;;;;x ;;
SPA_torpedoes_6;53.3cm W 250/533.4x6.72;;;;;;;;;;;;;x ;;
SPA_torpedoes_7;53.3cm Si 270/533.4x7.2 „H“;;;;;;;;;;;;;x ;;
SPA_torpedoes_8;53.3cm Si 270/533.4x7.2 „I“;;;;;;;;;;;;;x ;;
SPA_torpedoes_9;53.3cm Si 270/533.4x7.2 „J“;;;;;;;;;;;;;x ;;
SPA_torpedoes_10;53.3cm Si 270/533.4x7.2 „K“;;;;;;;;;;;;;x ;;
SPA_torpedoes_11;53.3cm Si 270/533.4x7.2 „L“;;;;;;;;;;;;;x ;;
SPA_submarine_engine_1;600bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_engine_2;1400bhp Nelseco Engines;;;;;;;;;;;;;x
SPA_submarine_engine_3;2000bhp Vickers Engines;;;;;;;;;;;;;x
SPA_submarine_engine_4;3000bhp Tosi Engines;;;;;;;;;;;;;x
SPA_submarine_engine_5;4000bhp Tosi Engines;;;;;;;;;;;;;x
SPA_submarine_engine_6;5000bhp Sulzer Engines;;;;;;;;;;;;;x
SPA_submarine_engine_7;6000bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_engine_8;7000bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_engine_9;8000bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_engine_10;9000bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_engine_11;10000bhp Fiat Engines;;;;;;;;;;;;;x
SPA_submarine_airwarningequipment_1;Type 79W;;;;;;;;;;;;;x ;;
SPA_submarine_airwarningequipment_2;Type 288W;;;;;;;;;;;;;x ;;
SPA_submarine_airwarningequipment_3;Type 291W;;;;;;;;;;;;;x ;;
SPA_submarine_airwarningequipment_4;Type 267;;;;;;;;;;;;;x ;;
SPA_submarine_airwarningequipment_5;Type 293W;;;;;;;;;;;;;x ;;
SPA_submarine_sonar_1;Hydrophone;;;;;;;;;;;;;x
SPA_submarine_sonar_2;Type 129;;;;;;;;;;;;;x
SPA_submarine_sonar_3;Type 135;;;;;;;;;;;;;x
SPA_submarine_sonar_4;Type 138;;;;;;;;;;;;;x
SPA_submarine_sonar_5;Type 154;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
SPR_smallarms_technology_0;Fusil El Tigre Modelo 1915;;;;;;;;;;;;;x 
