##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
MAX_STRENGTH;Max Strength;Puissance max;Max. Stärke;;Fuerza máxima;;;;;;;;;x
grand_battleplan_research_desc;The Grand Battleplan focuses on Artillery pieces in fixed positions providing fire support for the advancing Infantry on the offence, and entrenched, fixed positions on the defence. Doing theoretical research in this area will make it easier to make actual progress in the development of the doctrine itself.;;;;;;;;;;;;;x ;x,,
spearhead_research_desc;Spearhead Doctrine focuses on using a single point on the frontline concentrate as much firepower as possible, then exploiting the breakthrough with fast-moving units. On the defensive, it is less effective. Doing theoretical research in this area will make it easier to make actual progress in the development of the doctrine itself.;;;;;;;;;;;;;x ;x,,
superior_firepower_research_desc;Superior Firepower focuses on using concentrated support brigades and combined arms to achieve victory on the whole front at once. Doing theoretical research in this area will make it easier to make actual progress in the development of the doctrine itself.;;;;;;;;;;;;;x ;x,,
human_wave_research_desc;Human Wave attempts to overpower the enemy with an endless horde of soldiers. Doing theoretical research in this area will make it easier to make actual progress in the development of the doctrine itself.;;;;;;;;;;;;;x ;x,,
##################################################;;;;;;;;;;;;;;x ;,,,,
# Land Doctrine Techs;;;;;;;;;;;;;;x ;,,,,
##################################################;;;;;;;;;;;;;;x ;,,,,
security_training;Security Training;;;;;;;;;;;;;x
infantry_training;Infantry Training;;;;;;;;;;;;;x
artillery_training;Artillery Training;;;;;;;;;;;;;x
tank_crew_training;Tank Crew Training;;;;;;;;;;;;;x
special_forces_training;Special Forces Training;;;;;;;;;;;;;x
officer_training;Officer Training;;;;;;;;;;;;;x
firepower_1930;Firepower Focus Concept;;;;;;;;;;;;;x
firepower_1937;Infantry Firepower Concentration;;;;;;;;;;;;;x
firepower_1940;Specialized Firepower Concentration;;;;;;;;;;;;;x
firepower_1943;Mobile Firepower Concentration;;;;;;;;;;;;;x
firepower_1946;Mechanized Firepower Concentration;;;;;;;;;;;;x
shock_1930;Shock Focus Concept;;;;;;;;;;;;x
shock_1937;Frontal Assault;;;;;;;;;;;;x
shock_1940;Artillery-Supported Assault;;;;;;;;;;;;x
shock_1943;Motorized Assault;;;;;;;;;;;;x
shock_1946;Mechanized Assault;;;;;;;;;;;;x
infilitration_1930;Infiltration and Maneuver Concept;;;;;;;;;;;;x
infilitration_1937;Infiltration Focus;;;;;;;;;;;;x
infilitration_1940;Specialist Missions;;;;;;;;;;;;x
infilitration_1943;Maneuver Focus;;;;;;;;;;;;x
infilitration_1946;Mechanized Infiltration;;;;;;;;;;;;x
infantry_support_role_1930;Infantry Support Role Concept;;;;;;;;;;;;x
infantry_support_role_1937;Infantry Tank Role;;;;;;;;;;;;x
infantry_support_role_1940;Cavalry Tank Role;;;;;;;;;;;;x
infantry_support_role_1943;Cruiser Tank Role;;;;;;;;;;;;x
infantry_support_role_1946;Armoured Support;;;;;;;;;;;;x
schwerpunkt_1930;Armoured Schwerpunkt Concept;;;;;;;;;;;;x
schwerpunkt_1937;Independent Tank Units;;;;;;;;;;;;x
schwerpunkt_1940;Armoured Division Breakthrough;;;;;;;;;;;;x
schwerpunkt_1943;Breakthrough Exploitation;;;;;;;;;;;;x
schwerpunkt_1946;Armoured Corps;;;;;;;;;;;;x
combined_arms_1930;Combined Arms Concept;;;;;;;;;;;;x
combined_arms_1937;Broad Offensive;;;;;;;;;;;;x
combined_arms_1940;Tank Exploitation;;;;;;;;;;;;x
combined_arms_1943;Mobile Operations;;;;;;;;;;;;x
combined_arms_1946;Combined Arms Experience;;;;;;;;;;;;x
great_war_experience;Great War Experience;;;;;;;;;;;;x
grand_battle_plan_1930;Grand Battle Plan Concept;;;;;;;;;;;;x
grand_battle_plan_1937;Timed Artillery Support;;;;;;;;;;;;x
grand_battle_plan_1940;Attritional Containment;;;;;;;;;;;;x
grand_battle_plan_1943;Assault Concentration;;;;;;;;;;;;x
grand_battle_plan_1946;Operational Stages;;;;;;;;;;;;x
superior_firepower_1930;Superior Firepower Concept;;;;;;;;;;;;x
superior_firepower_1937;Mobile Defence;;;;;;;;;;;;x
superior_firepower_1940;Regimental Combat Teams;;;;;;;;;;;;x
superior_firepower_1943;Combined Arms Defence;;;;;;;;;;;;x
superior_firepower_1946;Mechanized Offensive;;;;;;;;;;;;x
blitzkrieg_1930;Blitzkrieg Concept;;;;;;;;;;;;x
blitzkrieg_1937;Elastic Defence;;;;;;;;;;;;x
blitzkrieg_1940;Spearhead HQs;;;;;;;;;;;;x
blitzkrieg_1943;Kampfgruppen;;;;;;;;;;;;x
blitzkrieg_1946;Modern Blitzkrieg;;;;;;;;;;;x
human_wave_1930;Human Wave Concept;;;;;;;;;;;;x
human_wave_1937;Deep Operation;;;;;;;;;;;;x
human_wave_1940;Defence In Depth;;;;;;;;;;;;x
human_wave_1943;Counter-Offensive;;;;;;;;;;;;x
human_wave_1946;Breakthrough Priority;;;;;;;;;;;;x
mechanized_wave_1942;Mechanized Wave Concept;;;;;;;;;;;;x
mechanized_wave_1945;Movement Speed Priority;;;;;;;;;;;;x
security_training_desc;As our invading troops turn into an occupation force, their tactics need to change, too. With the proper training, they can fulfil this role as well. We can even train dedicated batallions of military police to suppress partisans in occupied territory.;;;;;;;;;;;;;x
infantry_training_desc;Developing better weapons is a very important part of warfare but they won't get us far without the proper training and discipline. With the proper training, our infantrymen will endure longer on the battlefield and will reorganize faster.;;;;;;;;;;;;;x
artillery_training_desc;Howitzers, anti-tank guns, anti-aircraft guns, rocket artillery pieces are fearsome weapons, but only in the right hands. Most artillery weapons are not fired directly, so it is imperative that we train our troops in handling the necessary calculations under the pressure of the battlefield.;;;;;;;;;;;;;x
tank_crew_training_desc;One could think that a tank is the safest place to be on the battlefield, but this is far from the truth. It is at least as important to train tank crews in discipline as infantrymen, so tanks can work as a team in battle.;;;;;;;;;;;;;x
special_forces_training_desc;Special Forces are used for special missions. Their job requires them to have the best training we can possibly give them, so they can fulfil their objectives.;;;;;;;;;;;;;x
officer_training_desc;To have a properly functioning Army, we will need to train our officer corps as well as our soldiers. The result will be better organisation of the Army, and better functioning HQs.;;;;;;;;;;;;;x
great_war_experience_desc;The Great War involved all of the world's great powers, more than 70 million military personnel, including 60 million Europeans, were mobilized, more than 9 million combatants were killed. By the war's end, four major imperial powers—the German, Russian, Austro-Hungarian and Ottoman Empires—had been militarily and politically defeated. The lessons learned in that conflict were the driving force in Military Theory for the next twenty years.;;;;;;;;;;;;;x
firepower_1930_desc;Firepower Focus means that we allocate as much heavy weaponry to our brigades as possible, providing them with the firepower necessary to defeat the enemy. This will make them more efficient in battle, but also more expensive because of the added equipment.;;;;;;;;;;;;;x
firepower_1937_desc;Increasing the amount of heavy weaponry our Infantry units have will increase their firepower, but will also make them more expensive.;;;;;;;;;;;;;x
firepower_1940_desc;Although we can't really add too much heavy weaponry to Marines or Paratroopers, we can increase the size of such brigades within realistic limits, achieving similar results as with standard Infantry.;;;;;;;;;;;;;x
firepower_1943_desc;The more modern Motorized Infantry units can benefit from the same principle as standard Infantry: increasing the size of such brigades and focusing on their support elements will give them better efficiency on the battlefield.;;;;;;;;;;;;;x
firepower_1946_desc;The more modern Mechanized Infantry units can benefit from the same principle as standard Infantry: increasing the size of such brigades and focusing on their support elements will give them better efficiency on the battlefield.;;;;;;;;;;;;x
shock_1930_desc;Shock Focus means that our brigades are organized into larger units of soldiers with a minimal amount of officers, and these units are used to assault enemy positions and overwhelm the opposition. Our troops will do with less training, but will suffer more casualties on the offensive.;;;;;;;;;;;;x
shock_1937_desc;The most obvious method to make use of our Shock Tactics is a frontal assault. The casualties suffered by such an attack can be mitigated by quickly trained reinforcements.;;;;;;;;;;;;x
shock_1940_desc;Using preliminary artillery barrages of the enemy positions to soften up the defences can help lowering our casualties suffered from an assault.;;;;;;;;;;;;x
shock_1943_desc;Using Motorized Infantry can make our assaults much more effective, as the speed of such units can allow better maneuverability and thus better tactical flexibility.;;;;;;;;;;;;x
shock_1946_desc;Using Mechanized Infantry can make our assaults much more effective, as the speed of such units can allow better maneuverability and thus better tactical flexibility. Additionally, the armour of the halftrucks will provide protection for our soldiers during the attack.;;;;;;;;;;;;x
infilitration_1930_desc;The concept of Infiltration and Maneuver is based on the idea of our regular Infantry using their surroundings to the best effect. Seting up traps and ambushes, using camouflage and the cover of darkness to attack the enemy can be a decisive tool in our hands.;;;;;;;;;;;;x
infilitration_1937_desc;Using cunning plans and the resourcefulness of our officers as a basis for our military plans can be very effective, especially on the defence.;;;;;;;;;;;;x
infilitration_1940_desc;Our special forces can benefit the most from our experience in the use of ghillie suits, inflattable boats and other such gadgets.;;;;;;;;;;;;x
infilitration_1943_desc;Using fast maneuvering in conjunction with infiltration tactics, we can cause serious headaches for the enemy.;;;;;;;;;;;;x
infilitration_1946_desc;Applying our past experience with infiltration to Mechanized Infantry is a hard task, but can have great results. These units normally have serious trouble in hard terrain, but with the proper training, they can be adapted into such enviroments.;;;;;;;;;;;;x
infantry_support_role_1930_desc;Using tanks in an Infantry Support Role means that they are attached to Infantry units and provide moving cover and fire support for them.;;;;;;;;;;;;x
infantry_support_role_1937_desc;Some tanks were made specifically to support Infantry. These were called Infantry Tanks. They had heavy armour but moderately powerful guns, and lacked the speed of Light or Medium tanks.;;;;;;;;;;;;x
infantry_support_role_1940_desc;Even though our main focus is the Infantry Tank, we still can use faster tanks in a supporting role for a larger formation, like a Division or an Army Corps, used to exploit breaches in the enemy line. These are called Cavalry Tanks.;;;;;;;;;;;;x
infantry_support_role_1943_desc;The Cruiser Tank is an improvement over the idea of the Cavalry Tank, used to serve as mobile reserves in addition to their role of exploiting breakthroughs.;;;;;;;;;;;;x
infantry_support_role_1946_desc;While the Infantry Tanks can endure the fire of enemy tanks and Cavalry Tanks can outmaneuver them, neither is really able to take them out. Thus, we need a really capable weapon that can take up the fight with enemy armour. We can use Heavy Tanks or Tank Destroyers for that job.;;;;;;;;;;;;x
schwerpunkt_1930_desc;Armoured Schwerpunkt concentrates as many tanks on the weakest point in the enemy line as possible in order to achieve a breakthrough, which then can be exploited by fast moving mobile troops.;;;;;;;;;;;;x
schwerpunkt_1937_desc;By organizing tanks into dedicated units, their efficiency in achieving a breakthrough can be significantly increased.;;;;;;;;;;;;x
schwerpunkt_1940_desc;Medium Tanks have much more firepower than Light Tanks do, so using them for the breakthrough would be advisable. Light Tanks can still be used for exploiting the breakthrough.;;;;;;;;;;;;x
schwerpunkt_1943_desc;Achieving the breakthrough is an important part of the success of the operation, but it is not enough. The victory must be exploited by sending in mobile troops and cut enemy supply and communication lines, and envelope the enemy line.;;;;;;;;;;;;x
schwerpunkt_1946_desc;Forming entire Army Corps around the tanks capable of breaking through any line is the future of Tank Warfare. We should focus our attention on the heaviest tanks practically buildable.;;;;;;;;;;;;x
combined_arms_1930_desc;Combined Arms means the use of Tanks and Infantry in support of eachother: Tanks providing firepower while Infantry providing low level maneuverability and flexibility. But the use of such tactics need mobile Infantry that can keep up with the Tanks on an operational level.;;;;;;;;;;;;x
combined_arms_1937_desc;With the proper forces available, we can launch broad offensives, pinning down the forces of the enemy on a large front, while we can achieve victories on a tactical level.;;;;;;;;;;;;x
combined_arms_1940_desc;Infantrymen armed with flamethrowers and explosives can clear out enemy fortifications, if they can get close enough. Moving tanks can provide cover for moving Infantry. Using the two in combination can have extraordinary results!;;;;;;;;;;;;x
combined_arms_1943_desc;A combination of armour and mobile troops allows us to have a greater strategical flexibility than we would have with slower moving Infantry. Using this to our advantage can win us many battles,;;;;;;;;;;;;x
combined_arms_1946_desc;Having gained enough experience in Combined Arms Warfare, we can now use our knowledge with Heavy Tanks as well.;;;;;;;;;;;;x
great_war_experience;Great War Experience;;;;;;;;;;;;x
grand_battle_plan_1930_desc;Back in the Great War, the basis of the Allied doctrine was to build up a strong defensive line, then make slow, methodical, carefully planned progress with the support of fixed artillery pieces. The idea has the potential of resulting in a low casualty rate. If it works.;;;;;;;;;;;;x
grand_battle_plan_1937_desc;Providing artillery support is very important for the Grand Battle Plan. By using proper coordination between the Infantry and the Artillery and with the perfect timing, we can lower the casualties our units suffer from attacking the enemy positions.;;;;;;;;;;;;x
grand_battle_plan_1940_desc;The point of the Grand Battle Plan is to keep our casualties down while the enemy runs out of manpower, the single most important resource of war. With the help of proper planning, we can achieve just that.;;;;;;;;;;;;x
grand_battle_plan_1943_desc;If the enemy line has a specific strong-point where it seems unbreachable, a heavily concentrated artillery barrage can help soften up the defenses, so the actual attack won't be that costly in lives.;;;;;;;;;;;;x
grand_battle_plan_1946_desc;By carefully planned and calculated alternating cycles of bombardment, attacks and withdrawals, we can wear down the enemy while our forces will remain mostly intact.;;;;;;;;;;;;x
superior_firepower_1930_desc;Superior Firepower focuses on concentrating as much supportive firepower in every Division as possible, but unlike Grand Battle Plan, it uses mobile artillery, to get results faster. We need Motorized Support Brigades to adopt this doctrine.;;;;;;;;;;;;x
superior_firepower_1937_desc;By using only a minimal amount of static defensive lines and deploying mostly mobile forces for defense, we can cover a much longer front with the same amount of troops.;;;;;;;;;;;;x
superior_firepower_1940_desc;By distributing the additional support brigades on a lower level, they will become much more flexible.;;;;;;;;;;;;x
superior_firepower_1943_desc;The Tank is usually an offensive weapon, but with the proper planning, tactics and Infantry support, it can be used to great effect in defensive role as well.;;;;;;;;;;;;x
superior_firepower_1946_desc;As our Army modernizes, we should apply our experience with Superior Firepower to troops with more modern equipment like Mechanized Infantry.;;;;;;;;;;;;x
blitzkrieg_1930_desc;The concept of Blitzkrieg goes back to the Great War. The idea is to achieve a breakthrough in the enemy line with a strong concentration of force, then to exploit this breakthrough with highly mobile forces, and cut the enemy supply and communication lines, causing chaos for the frontline troops.;;;;;;;;;;;;x
blitzkrieg_1937_desc;Elastic Defence tries to delay the enemy attack instead of breaking it right away, allowing the enemy to advance into a position that would be disadvantageous for them in the end, allowing a counter-attack.;;;;;;;;;;;;x
blitzkrieg_1940_desc;To move our Armies deep behind enemy lines to attack their HQs, we will need to move our own HQs fast enough to keep up with our troops. Use it with caution! This tactic has the risk of the HQs themselves being cut off with the Spearhead of our attack, should we fail to exploit our attack quickly enough.;;;;;;;;;;;;x
blitzkrieg_1943_desc;A Kampfgruppe is an ad-hoc formation of units from different Regiments, Divisions or even different Army Corps, to form a unit best suitable in the given situation.;;;;;;;;;;;;x
blitzkrieg_1946_desc;Applying our Blitzkrieg tactics to the most modern weapons and equipment will definitely have great results!;;;;;;;;;;;x
human_wave_1930_desc;The idea behind Human Wave is that if an army can supply wave after wave of soldiers, then the enemy will sooner or later break. The drawback is obviously the high ratio of casualties that will result from such a tactic.;;;;;;;;;;;;x
human_wave_1937_desc;Deep Operation is the utilization of Human Wave on an operational level, using multiple attacks staged simultaneously. The diversionary attacks would keep enemy reserve forces from the main objective of the operation.;;;;;;;;;;;;x
human_wave_1940_desc;Holding a single line of defense can be strong if concentrated, but will collapse, if the enemy ever breaks through. The point of Defense In Depth is to use multiple lines of defense instead, which might be easier to break individually, but the first lines can retreat to the ones behind to recover, while the enemy won't have such a luxury.;;;;;;;;;;;;x
human_wave_1943_desc;Using a Defense In Depth will allow us to stage Counter Offensives against the enemy when they ran out of steam with their attack and rout them before they could regroup.;;;;;;;;;;;;x
human_wave_1946_desc;Focusing our objectives on breaking through the enemy line will allow us to achieve the needed victories faster.;;;;;;;;;;;;x
mechanized_wave_1942_desc;Mechanized Wave is a modernized version of the original Human Wave idea: using unstopping waves of Motorized/Mechanized Infantry and Tanks to overwhelm the enemy.;;;;;;;;;;;;x
mechanized_wave_1945_desc;Focusing on mobile forces will allow us to secure the objectives of our Armies faster.;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x ;
# Naval Doctrine Techs;;;;;;;;;;;;;;x ;
##################################################;;;;;;;;;;;;;;x ;
carrier_crew_training;Carrier Crew Training;;;;;;;;;;;;;x ;x
capital_ship_crew_training;Capital Ship Crew Training;;;;;;;;;;;;;x ;x
destroyer_crew_training;Destroyer Crew Training;;;;;;;;;;;;;x ;x
cruiser_crew_training;Cruiser Crew Training;;;;;;;;;;;;;x ;x
submarine_crew_training;Submarine Crew training;;;;;;;;;;;;;x ;x
fire_control_system_training;Fire Control System Training;;;;;;;;;;;;;x ;x,,
commander_decision_making;Commander Decision Making;;;;;;;;;;;;;x ;x,,
radar_training;Radar Training;;;;;;;;;;;;;x ;x
night_equipment_training;Night Fighting Training;;;;;;;;;;;;;x ;x
base_operations;Base Operations;;;;;;;;;;;;;x ;x ,,
prefab_ports;Prefabricated Harbours;;;;;;;;;;;;;x ;x ,,
underway_repleshment;Underway Replenishment;;;;;;;;;;;;;x ;x
battleship_taskforce_doctrine;Battleship Taskforce Doctrine;;;;;;;;;;;;;x ;x
sealane_control;Sealane Control;;;;;;;;;;;;;x ;x
battleline_cruiser_doctrine;Battleline Cruiser Doctrine;;;;;;;;;;;;;x ;x
carrier_escort_role_doctrine;Carrier Escort Role Doctrine;;;;;;;;;;;;;x ;x
asw_tactics;ASW Tactics;;;;;;;;;;;;;x ;x
sealane_interdiction;Sealane Interdiction;;;;;;;;;;;;;x ;x,,
independent_battleship_operations;Independent Battleship Operations;;;;;;;;;;;;;x ;x,,
independent_cruiser_operations;Independent Cruiser Operations;;;;;;;;;;;;;x ;x,,
independent_destroyer_operations;Independent Destroyer Operations;;;;;;;;;;;;;x ;x,,
trade_interdiction_submarine_doctrine;Trade Interdiction Submarine Doctrine;;;;;;;;;;;;;x ;x,,
force_projection;Force Projection;;;;;;;;;;;;;x ;x,,
carrier_taskforce_doctrine;Carrier Task Force Doctrine;;;;;;;;;;;;;x ;x,,
cruiser_escort_doctrine;Cruiser Escort Doctrine;;;;;;;;;;;;;x ;x
fleet_escort_destroyer_doctrine;Fleet Escort Destroyer Doctrine;;;;;;;;;;;;;x ;x
fleet_submarine_doctrine;Fleet Submarine Doctrine;;;;;;;;;;;;;x ;x,,
carrier_crew_training_desc;Aircraft carriers fill a vital role in our fleet. Providing our carrier crews with better training on handling planes and carrier strategy will mean the carriers are better organised and have better morale.;Les porte-avions jouent un rôle essentiel dans notre flotte. Assurer une formation améliorée à nos équipages de porte-avions pour la gestion des avions et pour la stratégie du porte-avions permettra aux porte-avions d'être mieux organisés et augmentera leur moral.;Flugzeugträgern fällt in unserer Flotte eine wichtige Rolle zu. Würden wir unsere Flugzeugträgerbesatzungen besser im Umgang mit Flugzeugen und in Flugzeugträgerstrategie ausbilden, hätten unsere Flugzeugträger bessere Organisation und Moral.;;Los portaaviones desempeñan un papel fundamental en nuestra flota. Si proporcionamos a sus tripulaciones una mejor instrucción en cuidado de aviones y estrategia de portaaviones, mejorará su moral y organización.;;;;;;;;;x ;x,,
capital_ship_crew_training_desc;Most sailors dream of serving on board the battleships, which are the pride of our fleet. Nevertheless, good training is important, and regular battle drills are vital so our crews do not lose their edge. Focusing on battleship training will give our battleships and battlecruisers better organization and morale.;La plupart des marins rêvent de servir à bord des cuirassés qui sont la fierté de notre flotte. Néanmoins, un bon entraînement et des exercices au combat réguliers sont essentiels à nos équipages pour qu'ils ne s'émoussent pas. Si nous nous concentrons sur la formation des cuirassés, ils seront mieux organisés et leur moral augmentera.;Die meisten Seeleute träumen davon, an Bord von Schlachtschiffen zu dienen, die den Stolz jeder Flotte darstellen. Trotzdem ist gute Ausbildung unerlässlich, und regelmäßige Gefechtsübungen verhindern, damit unsere Besatzungen nicht an Kampfbereitschaft einbüßen. Wenn wir uns auf Schlachtschiffsbesatzungsausbildung konzentrieren würden, könnten wir die Organisation und Moral unserer Schlachtschiffe verbessern.;;La mayoría de los marinos sueña con servir a bordo de un acorazado, orgullo de cualquier flota. Sin embargo, la instrucción es algo importante, y los ejercicios de combate regulares son esenciales para que las tripulaciones no pierdan el filo. Si nos centramos en la instrucción de acorazados, estos buques tendrán mejor organización y moral.;;;;;;;;;x ;x,
destroyer_crew_training_desc;Destroyer crews have a tough life. Their ships are called on for dangerous jobs of every description, and they live in cramped, uncomfortable quarters. We should focus on training our destroyer crews, give these small ships brave, charismatic officers. This will result in destroyer units better organization and better morale.;Les équipages de destroyers ont la vie dure. Leur navires sont appelés à remplir de dangereuses missions de tout type et leurs quartiers sont exigus et inconfortables. Nous devrions nous concentrer sur la formation de nos équipages de destroyers pour fournir des officiers courageux et charismatiques à ces navires. Ceci aboutira à une meilleure organisation et à un meilleur moral des unités de destroyers.;Zerstörerbesatzungen haben ein hartes Leben. Ihre Schiffe werden stets für sehr gefährliche Missionen angefordert, und sie selbst leben dicht gedrängt in unbequemen Kabinen. Wir sollten uns auf die Ausbildung unserer Zerstörerbesatzungen konzentrieren und mutige, charismatische Offiziere auf diese kleinen Schiffe abkommandieren. Dies würde sich in verbesserter Organisation und Moral unserer Zerstörereinheiten auszahlen.;;Las tripulaciones de los destructores tienen una vida dura. Sus buques son asignados a tareas peligrosas de todo tipo, y viven en camarotes hacinados e incómodos. Deberíamos centrarnos en entrenar a nuestras tripulaciones de destructor y dotar a esos buques de oficiales valientes y carismáticos. Esto mejorará la organización y la moral de las unidades de destructores.;;;;;;;;;x ;x
cruiser_crew_training_desc;The crews of our cruisers spend a long time away from home, but often the thrill of adventure makes up for that. The more training we give our cruiser crews, and the more we appoint bold captains who will strike at the enemy's sealanes, the more we will increase the organisation and morale of our light and heavy cruisers.;Les équipages de nos cuirassés et de nos croiseurs passent beaucoup de temps loin de chez eux mais leur goût pour l'aventure les y prépare. Mieux nous formerons les équipages de nos croiseurs, plus nous nommerons de capitaines audacieux qui s'attaqueront aux couloirs de navigation ennemis et plus l'organisation et le moral de nos croiseurs cuirassés et de nos croiseurs lourds seront accrus.;Die Besatzungen unserer Schlachtschiff und Kreuzer sind zwar lange Zeit von zu Hause entfernt, aber der Nervenkitzel ihres Berufs macht das wieder wett. Je besser wir unsere Kreuzerbesatzungen ausbilden und je mutiger die abkommandierten Kreuzerkapitäne sind, desto besser wird die Organisation und Moral unserer Schlachtkreuzer und schweren Kreuzer.;;Las tripulaciones de nuestros acorazados pasan mucho tiempo lejos de casa, pero a menudo la emoción de la aventura lo compensa. Cuanta más instrucción tengan las tripulaciones de nuestros cruceros, y más capitanes determinados les asignemos para atacar las costas enemigas, mayor será la organización y la moral de nuestros cruceros de batalla y cruceros pesados.;;;;;;;;;x ;x,
submarine_crew_training_desc;Submarine crews spend months at sea crammed into a tiny vessel, vulnerable to any passing aircraft or destroyer. Yet they know their job is vital to the war effort. Focusing on the training of our submarine crews and giving them officers who will be true wolves of the sea will raise the morale and organisation of our submarines.;Les équipages de sous-marins passent des mois en mer entassés dans un minuscule vaisseau vulnérable face à tout avion ou destroyer passant au-dessus de lui. Cependant, ils savent que leur mission est essentielle à l'effort de guerre. En se concentrant sur la formation de nos équipages de sous-marins et en y plaçant des officiers qui seront de vrais loups de mer, le moral et l'organisation de nos sous-marins s'amélioreront.;U-Boot-Besatzungen verbringen oft Monate dich gedrängt in engen U-Booten, die sehr anfällig gegen Flugzeug- und Zerstörerangriffe sind. Sie wissen aber sehr wohl, dass ihr Beruf kriegswichtig ist. Wenn wir uns auf die U-Boot-Besatzungsausbildung konzentrieren und ihnen wahre Seewölfe als Offiziere an die Seite stellen würden, könnten wir die Organisation und Moral unserer U-Boote verbessern.;;Las tripulaciones de submarinos se pasan meses apretadas en el interior de pequeños navíos, vulnerables a cualquier avión o destructor. Aun así, saben que su labor es esencial de cara al esfuerzo bélico. Si nos centramos en la instrucción de nuestras tripulaciones de submarinos y les dotamos de oficiales considerados como auténticos lobos de mar, aumentaremos la moral y la organización de nuestros submarinos.;;;;;;;;;x ;x,,,
fire_control_system_training_desc;It is diffficult to aim the guns on a warship. Both your ship and the target are moving quickly and at long ranges it can take minutes for the shells to fly. By training our crews to make use of mechanical rangefinders and firing computers, we will increase the chance our warships can fire effectively in battle.;Viser avec les canons est difficile sur un navire de guerre. Votre navire et la cible se déplacent tous deux rapidement et les obus peuvent mettre plusieurs minutes pour se déplacer sur de longues distances. En formant nos équipages à l'utilisation de télémètres mécaniques et de consoles de tir, nous augmenterons les chances de nos navires de guerre d'attaquer efficacement pendant la bataille.;Die Bedienung von Schiffsgeschützen ist ein schwieriges Unterfangen, denn sowohl das eigene Schiff als auch das Ziel bewegen sich, und auf große Distanzen können die Granaten etliche Sekunden lang fliegen. Wenn wir unsere Besatzungen auf den Einsatz mechanischer Entfernungsmesser und Feuerlenksystemen trainieren würden, könnten wir die Feuereffizienz unserer Kriegsschiffe in Gefechten steigern.;;Apuntar los cañones hacia un buque de guerra no es fácil. Tanto tu buque como el objetivo se mueven deprisa y, a largas distancias, los proyectiles pueden tardar minutos en impactar. Si entrenamos a nuestras tripulaciones en el uso de telémetros y computadoras de fuego, aumentaremos la eficacia de fuego de nuestros buques de guerra.;;;;;;;;;x ;x,,,
commander_decision_making_desc;In the smoke and haze of a naval action, it is not always easy to tell which ship you are firing at. We should give our captains clearer instructions and more authority to make decisions. By doing so, we will find that our ships are more likely to engage more important enemy warships.;Dans la fumée et le brouillard d'une bataille navale, il n'est pas toujours facile de savoir sur quel navire vous faites feu. Nous devrions donner des instructions plus claires et plus d'autorité à nos capitaines pour qu'ils prennent des décisions. En  faisant cela, nous constaterons que nos navires seront plus en mesure d'engager le combat avec des navires ennemis de taille plus importante.;In der Hektik eines Seegefechts ist es nicht immer einfach, das Ziel eindeutig zu identifizieren. Wir sollten unseren Kapitänen klarere Anweisungen geben und ihnen für ihre Entscheidungen mehr Freiräume geben. Dadurch würden wir die Wahrscheinlichkeit vergrößern, dass unsere Schiffe wichtige Feindschiffe ins Visier nehmen.;;En el frenesí de la acción naval, no siempre es fácil saber a qué buque se dispara. Deberíamos dar a los capitanes instrucciones más claras y mayor autoridad decisoria. Así, veremos que nuestros buques tendrán mayores probabilidades de enfrentarse a navíos enemigos más importantes.;;;;;;;;;x ;x,,
radar_training_desc;Although Radar can detect things far away, now where does it say what exactly have we detected? By training our crews carefully, our carriers will be able to determine what are actually enemy ships a lot more quickly. ;Bien que le Radar puisse détecter des choses à longue distance, dire ce que nous avons exactement détecté est difficile. En formant minutieusement nos équipages, nos porte-avions seront capables de déterminer bien plus vite ce qui est réellement un navire ennemi et ce qui ne l'est pas.;Obwohl aufgrund von Radargeräten nun Langstreckenortungen möglich sind, müssen wir auch Besatzungen haben, die diese Ortungen lesen können! Wenn wir unsere Besatzungen dahingehend ausbilden würden, könnten unsere Flugzeugträger feindliche Schiffe schneller entdecken.;;Aunque el radar puede detectar cosas a grandes distancias, no puede indicar qué es lo que detecta.  Si entrenamos a nuestras tripulaciones cuidadosamente, nuestros portaaviones podrán determinar la naturaleza de los buques enemigos mucho más deprisa. ;;;;;;;;;x ;x,,
night_equipment_training_desc;Using modern tactics, we can increase the efficiency of our ships at night. Bad weather may still prove a problem, though.;;;;;;;;;x ;x,,
base_operations_desc;Conducting a war from far-flung naval bases is a huge logistical challenge. We should invest some time and effort into examining the problems this throws up. Doing so will mean we can ship supplies more efficiently through our naval bases.;Mener une guerre depuis des bases navales étendues est un énorme défi logistique. Nous devrions investir du temps et des efforts pour examiner les problèmes que cela implique. En faisant cela, nous pourrons transporter le ravitaillement plus efficacement par le biais de nos bases navales.;Die Kriegsführung von weit verstreuten Marinestützpunkten aus ist eine riesige logistische Herausforderung. Wir sollten etwas Zeit und Mühen in eine Untersuchung investieren, welche Probleme dies aufwerfen könnte. Dadurch würden wir Nachschub einfacher über unsere Stützpunkte umschlagen können.;;Dirigir una guerra desde lejanas bases navales es un desafío logístico de enormes proporciones. Deberíamos invertir algo de tiempo y esfuerzo para examinar los problemas que esto conlleva. Así, el reabastecimiento de nuestros buques será más eficaz a través de las bases navales.;;;;;;;;;x ;x,
